source,target,probability_mean,symbolic_confidence,neurosymbolic_score,confidence_label,path_distance,key_relation,ontology_path,known_positive,explanation,explanation_blocks,probability_std,numeric_score_target,source_type,target_type,score_final,sym_base_score,path_length,sym_category,top5_influent_nodes,best_ontology_path
RFK_L7_R2,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L7_R2 --indexed_by--> JavaEventListener --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L7_R2' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L7_R2 --indexed_by--> JavaEventListener --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L7_R2' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L7_R2 --indexed_by--> JavaEventListener --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaEventListener | JavaVariables | DataTypes | RFK_L1_R1,RFK_L7_R2 → JavaEventListener → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L5_R5,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L5_R5 --indexed_by--> JavaOverloadedConstructors --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L5_R5' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L5_R5 --indexed_by--> JavaOverloadedConstructors --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L5_R5' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L5_R5 --indexed_by--> JavaOverloadedConstructors --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaOverloadedConstructors | JavaVariables | DataTypes | RFK_L1_R1,RFK_L5_R5 → JavaOverloadedConstructors → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L8_R4,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L8_R4 --indexed_by--> JavaExceptionTypes --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L8_R4' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L8_R4 --indexed_by--> JavaExceptionTypes --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L8_R4' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L8_R4 --indexed_by--> JavaExceptionTypes --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaExceptionTypes | JavaVariables | DataTypes | RFK_L1_R1,RFK_L8_R4 → JavaExceptionTypes → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L8_R2,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L8_R2 --indexed_by--> JavaExceptions --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L8_R2' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L8_R2 --indexed_by--> JavaExceptions --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L8_R2' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L8_R2 --indexed_by--> JavaExceptions --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaExceptions | JavaVariables | DataTypes | RFK_L1_R1,RFK_L8_R2 → JavaExceptions → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L1_R7,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L1_R7 --indexed_by--> JavaArithmeticOperations --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L1_R7' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L1_R7 --indexed_by--> JavaArithmeticOperations --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L1_R7' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L1_R7 --indexed_by--> JavaArithmeticOperations --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaArithmeticOperations | JavaVariables | DataTypes | RFK_L1_R1,RFK_L1_R7 → JavaArithmeticOperations → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L9_R2,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L9_R2 --indexed_by--> JavaIOStreams --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L9_R2' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L9_R2 --indexed_by--> JavaIOStreams --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L9_R2' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L9_R2 --indexed_by--> JavaIOStreams --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaIOStreams | JavaVariables | DataTypes | RFK_L1_R1,RFK_L9_R2 → JavaIOStreams → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L5_R3,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L5_R3 --indexed_by--> JavaOverriding --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L5_R3' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L5_R3 --indexed_by--> JavaOverriding --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L5_R3' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L5_R3 --indexed_by--> JavaOverriding --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaOverriding | JavaVariables | DataTypes | RFK_L1_R1,RFK_L5_R3 → JavaOverriding → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
RFK_L7_R1,Tiny_stash,0.1091547607010872,0.18923905362287743,0.16120955110025087,Weak,5,indexed_by,RFK_L7_R1 --indexed_by--> JavaEvents --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L7_R1' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [RFK_L7_R1 --indexed_by--> JavaEvents --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'RFK_L7_R1' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [RFK_L7_R1 --indexed_by--> JavaEvents --is_visible_for--> OOPCourseCommunity --is_visible_for(rev)--> IK_GE_TinyStash --indexed_by(rev)--> RFK_GE_TinyStash --has_reference(rev)--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.177760636342068,0.0415518252487452,ReferenceKey,Reward,0.09563417361061881,0.2,5,indirect,OOPCourseCommunity | JavaEvents | JavaVariables | DataTypes | RFK_L1_R1,RFK_L7_R1 → JavaEvents → OOPCourseCommunity → IK_GE_TinyStash → RFK_GE_TinyStash → Tiny_stash
bonus resource for lesson 3 Class Methods and Constructors,Tiny_stash,0.09765139326208078,0.19539765857319377,0.16118646571430423,Weak,6,comment(rev),bonus resource for lesson 3 Class Methods and Constructors --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'bonus resource for lesson 3 Class Methods and Constructors' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.20, path length: 6). Ontological path: [bonus resource for lesson 3 Class Methods and Constructors --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'bonus resource for lesson 3 Class Methods and Constructors' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.20, path length: 6)."", ""path"": ""Ontological path: [bonus resource for lesson 3 Class Methods and Constructors --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.16837161357372465,0.0415518252487452,unknown,Reward,0.08643147965941367,0.16666666666666666,6,indirect,Variables | Class_Methods_and_Constructors | Java_Basics | Static_functions | ObjectOrientedProgramming,bonus resource for lesson 3 Class Methods and Constructors → Static_functions → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Variables → Tiny_stash
ressource bonus pour la leçon 3 Méthodes et constructeurs de classe,Tiny_stash,0.09765139326208078,0.19539765857319377,0.16118646571430423,Weak,6,comment(rev),ressource bonus pour la leçon 3 Méthodes et constructeurs de classe --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'ressource bonus pour la leçon 3 Méthodes et constructeurs de classe' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.20, path length: 6). Ontological path: [ressource bonus pour la leçon 3 Méthodes et constructeurs de classe --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'ressource bonus pour la leçon 3 Méthodes et constructeurs de classe' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.20, path length: 6)."", ""path"": ""Ontological path: [ressource bonus pour la leçon 3 Méthodes et constructeurs de classe --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Variables --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.16837161357372465,0.0415518252487452,unknown,Reward,0.08643147965941367,0.16666666666666666,6,indirect,Variables | Class_Methods_and_Constructors | Java_Basics | Static_functions | ObjectOrientedProgramming,ressource bonus pour la leçon 3 Méthodes et constructeurs de classe → Static_functions → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Variables → Tiny_stash
Collection,Tiny_stash,0.2708714473962788,0.10189130203804733,0.16103435291342832,Weak,7,first(rev),Collection --first(rev)--> _:b21 --rest--> _:b22 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'Collection' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [Collection --first(rev)--> _:b21 --rest--> _:b22 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'Collection' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [Collection --first(rev)--> _:b21 --rest--> _:b22 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.2766594805246333,0.0415518252487452,Class,Reward,0.2250075229667721,0.14285714285714285,7,indirect,,N/A
block_game,Tiny_stash,0.09830223275596954,0.19468710700912853,0.16095240102052288,Weak,5,has_URL(rev),block_game --has_URL(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'block_game' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [block_game --has_URL(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'block_game' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [block_game --has_URL(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.16825264192494535,0.0415518252487452,unknown,Reward,0.08695215125452467,0.2,5,indirect,BLockGame | Variables | Task_about_Java_Basics | Java_Basics | Control_Statements,block_game → BLockGame → Task_about_Java_Basics → Level_Up → Buil-in_Data_Types → Tiny_stash
3.0.0,Tiny_stash,0.09830223275596954,0.19468710700912853,0.16095240102052288,Weak,5,has_latestVersion(rev),3.0.0 --has_latestVersion(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '3.0.0' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [3.0.0 --has_latestVersion(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '3.0.0' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [3.0.0 --has_latestVersion(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.16825264192494535,0.0415518252487452,unknown,Reward,0.08695215125452467,0.2,5,indirect,BLockGame | Variables | Task_about_Java_Basics | Java_Basics | Control_Statements,3.0.0 → BLockGame → Task_about_Java_Basics → Level_Up → Buil-in_Data_Types → Tiny_stash
Allows the user to choose or change their avatar at any time.,Tiny_stash,0.09830223275596954,0.19468710700912853,0.16095240102052288,Weak,5,has_description(rev),Allows the user to choose or change their avatar at any time. --has_description(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'Allows the user to choose or change their avatar at any time.' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5). Ontological path: [Allows the user to choose or change their avatar at any time. --has_description(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic 'Allows the user to choose or change their avatar at any time.' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 4 intermediate concept(s) (confidence: 0.19, path length: 5)."", ""path"": ""Ontological path: [Allows the user to choose or change their avatar at any time. --has_description(rev)--> BLockGame --containsGameElement(rev)--> Task_about_Java_Basics --containsGameElement--> Level_Up --containsGameElement(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.16825264192494535,0.0415518252487452,unknown,Reward,0.08695215125452467,0.2,5,indirect,BLockGame | Variables | Task_about_Java_Basics | Java_Basics | Control_Statements,Allows the user to choose or change their avatar at any time. → BLockGame → Task_about_Java_Basics → Level_Up → Buil-in_Data_Types → Tiny_stash
ressource bonus pour la leçon 3 Méthodes et constructeurs de classe,Stash,0.1164360766037034,0.18450806603344028,0.16068286973303236,Weak,6,comment(rev),ressource bonus pour la leçon 3 Méthodes et constructeurs de classe --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Functions --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'ressource bonus pour la leçon 3 Méthodes et constructeurs de classe' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.18, path length: 6). Ontological path: [ressource bonus pour la leçon 3 Méthodes et constructeurs de classe --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Functions --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'ressource bonus pour la leçon 3 Méthodes et constructeurs de classe' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.18, path length: 6)."", ""path"": ""Ontological path: [ressource bonus pour la leçon 3 Méthodes et constructeurs de classe --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Functions --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.1585650662600346,0.9172442572270822,unknown,Reward,0.2765977127283792,0.16666666666666666,6,indirect,Class_Methods_and_Constructors | Java_Basics | Static_functions | Functions | Classes_and_Objects,ressource bonus pour la leçon 3 Méthodes et constructeurs de classe → Static_functions → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
